7.8,0.000005,0.000013
7.89,-0.000013,0.000011
7.96,-0.000026,-0.000012
8,-0.000045,-0.000042
8.06,-0.000024,-0.000013
8.13,0.000009,-0.000042
8.19,0.000004,0.000021
8.25,0.000021,-0.000003
8.3,0.000034,0.000047
8.36,-0.000011,0.000015
8.44,-0.000009,-0.000002
8.5,0.000002,0.000006
8.56,0.000012,0.000015
8.63,0.00002,0.000007
8.69,-0.000048,0.000002
8.77,0.000006,-0.000026
8.81,0.000054,-0.000013
8.88,0.000011,-0.00001
8.92,0.000004,-0.000023
9,-0.000009,-0.000024
9.06,-0.000001,-0.000016
9.13,0.000015,-0.000034
9.2,-0.000026,0.000013
9.27,-0.000003,0.000035
9.33,0.000017,0.000021
9.41,0.00003,0.000002
9.47,0.000013,0.000032
9.55,0.000066,0.000022
9.61,0.000034,0.000033
9.67,0.000003,-0.000003
9.75,-0.000027,0.000023
9.81,0.00003,0.000012
9.88,-0.000025,0.000005
9.94,0.000053,0.000014
10.02,0.000007,0.000025
10.08,0.000031,0.000024
10.14,0.000023,0.000017
10.22,-0.000012,0.000003
10.28,0.000018,0.00002
10.34,-0.000004,0.000016
10.4,0.000018,-0.000033
10.47,0.000001,0.000026
10.53,0.000012,-0.000029
10.59,0.000058,0.000007
10.65,0,-0.000009
10.7,0.000006,0.000012
10.76,0.000048,-0.000002
10.84,0.000037,-0.00001
10.9,0.000018,-0.000025
10.98,0.000033,0.000045
11.06,-0.000003,0.000018
11.11,-0.000022,-0.000033
11.17,0.000003,-0.000021
11.22,-0.000014,0.000034
11.29,-0.000011,-0.000016
11.34,0.000041,-0.000018
11.4,-0.000072,-0.00001
11.47,-0.000052,-0.000039
11.53,-0.00002,-0.000017
11.61,0.000015,0.000041
11.67,-0.000006,-0.000003
11.73,0.000019,-0.000016
11.79,-0.00001,-0.000027
11.86,0.000038,0.00001
11.93,0.000027,0.000019
12,0.000027,-0.000057
12.06,-0.000027,0.000056
12.12,0.000013,-0.000009
12.2,0.000018,0.000009
12.28,0.000029,0.000025
12.34,-0.000011,-0.000042
12.4,0.000018,0.000016
12.49,-0.000016,0.000003
12.56,0.000031,0.000002
12.64,0.000017,0.000035
12.7,-0.000002,0.000004
12.76,-0.000022,-0.000025
12.82,-0.00005,-0.000052
12.87,-0.00002,-0.000016
12.95,-0.000038,-0.000054
13.03,-0.000023,-0.000026
13.07,0.000022,-0.000013
13.15,0.000033,-0.000015
13.21,0.000008,-0.000017
13.28,-0.000009,-0.000014
13.32,-0.00003,-0.000002
13.39,0.000024,0.000002
13.46,-0.000009,0.000014
13.51,0.000015,-0.000017
13.57,-0.000026,-0.000017
13.63,0.000017,0.000015
13.71,-0.000025,0.000006
13.79,0.000015,0.000028
13.85,-0.000004,0.000017
13.91,-0.00002,0.000036
13.98,-0.000029,-0.000042
14.04,-0.000019,-0.000043
14.12,-0.000036,-0.000052
14.18,0.000009,0.000005
14.24,0.000007,0.000007
14.31,-0.000071,-0.000021
14.37,-0.000023,0.000038
14.45,0.000008,-0.000003
14.51,0.000023,-0.000028
14.57,-0.00001,0.000023
14.63,-0.000002,0.000047
14.7,0.000006,0.000014
14.77,-0.000004,-0.000025
14.84,0.000014,-0.000021
14.9,0.000019,-0.000016
14.96,-0.000002,-0.000004
15.01,0.000001,-0.000019
15.07,0.000017,-0.000035
15.13,-0.000016,-0.000029
15.18,-0.000005,0.000031
15.24,0.000013,0.000001
15.29,-0.00005,-0.000007
15.35,0.00003,-0.000032
15.43,0.000002,-0.000022
15.49,-0.000019,-0.000026
15.55,0.000002,-0.000017
15.62,-0.000013,-0.000009
15.66,-0.000055,-0.000001
15.73,-0.000047,0.000007
15.79,-0.000023,-0.000011
15.87,0.000009,0.000021
15.93,-0.000005,-0.000031
15.99,-0.000029,-0.000047
16.07,-0.000006,0.000011
16.13,-0.000011,0.000024
16.19,-0.000017,-0.000032
16.25,-0.000043,-0.000036
16.3,-0.000032,-0.000056
16.35,0.000023,-0.000038
16.41,0.000037,0.000026
16.47,0.000023,0.000067
16.54,0.000032,0.000017
16.6,-0.000044,0.000021
16.66,-0.00005,-0.000026
16.72,-0.000015,-0.000028
16.77,-0.000036,0.000016
16.85,-0.000034,-0.000035
16.91,-0.000073,-0.000018
16.97,-0.000048,-0.000068
17.04,-0.000036,-0.00003
17.1,-0.000018,0.000011
17.14,-0.000027,-0.000049
17.21,0.000005,0.000018
17.29,-0.000021,-0.000011
17.33,0.000017,-0.000019
17.39,-0.000022,-0.000016
17.46,-0.00002,-0.00004
17.52,0.000007,-0.000001
17.58,-0.000013,0.000013
17.64,-0.000004,-0.000009
17.72,-0.000005,0
17.78,0.000011,-0.000008
17.86,-0.000008,-0.000004
17.94,0.000022,0.000021
17.99,0.000001,0.000021
18.05,-0.000012,-0.000034
18.11,-0.000038,-0.000058
18.16,-0.00001,0.00001
18.22,0.000018,-0.00002
18.28,0.000003,0.000009
18.33,-0.000031,0.000007
18.39,-0.000027,-0.000007
18.45,-0.000006,-0.000018
18.52,0.000001,0.000039
18.59,0.00004,0.000021
18.66,0.000008,0.000014
18.72,0.000011,0.000018
18.78,0.000012,0.00003
18.84,0.000013,-0.000034
18.92,-0.000022,-0.000034
18.98,0.000028,-0.000015
19.05,-0.000029,0.000015
19.09,0.000027,-0.000024
19.17,0.000026,-0.000019
19.25,0.000023,-0.000012
19.31,-0.000019,0.000012
19.38,0.00001,0.00001
19.44,0.000013,-0.000039
19.5,-0.000009,0.000029
19.58,0.000019,-0.000003
19.64,-0.000016,-0.00001
19.72,-0.000025,-0.000014
19.78,-0.000002,0
19.84,-0.000023,-0.00003
19.91,-0.000003,-0.000013
19.98,-0.000039,-0.000021
20.05,-0.00001,-0.000007
20.12,0.000009,-0.00001
20.19,-0.000002,0
20.25,-0.000018,0.000002
20.31,-0.000021,-0.00002
20.37,0.000023,0.000015
20.44,0.000024,-0.000008
20.5,0.00001,0.000001
20.56,0.000003,0.000013
20.62,-0.000022,-0.000009
20.68,0.000003,0.000007
20.75,-0.000015,-0.000006
20.81,0.000006,0.000012
20.87,0.00001,0.000007
20.93,-0.000041,-0.000021
21,0.000007,0.000017
21.06,-0.000003,0.000001
21.12,-0.000028,-0.000041
21.18,-0.000005,-0.000018
21.25,-0.000037,-0.000064
21.31,-0.000012,-0.000035
21.37,0.000021,-0.000082
21.43,-0.000001,-0.000056
21.5,-0.000046,-0.000031
21.57,-0.000029,-0.000041
21.65,-0.000037,0.000005
21.72,-0.000037,-0.000017
21.78,-0.000004,-0.000016
21.82,-0.000045,-0.00003
21.89,0.000055,-0.000011
21.95,-0.00005,-0.000048
22.01,-0.000008,0.000004
22.07,-0.000023,-0.000048
22.14,0.000017,0.000017
22.2,0.00003,-0.000031
22.26,-0.000029,-0.000014
22.32,-0.000015,-0.000039
22.39,-0.00001,-0.000004
22.45,-0.000032,-0.000013
22.51,-0.000026,-0.000033
22.57,0.000006,0.000001
22.64,-0.000022,-0.000009
22.68,0.000011,-0.000013
22.75,-0.000008,0.000001
22.82,-0.000006,-0.000027
22.89,0.000034,-0.000032
22.96,-0.000065,-0.000012
23.02,-0.000031,0.000017
23.09,-0.000019,-0.000017
23.2,-0.000019,0.000017
23.29,0.000089,0.000104
23.35,0.000242,0.00021
23.41,0.000631,0.000661
23.48,0.0012,0.001299
23.54,0.001843,0.002079
23.62,0.003214,0.003596
23.68,0.005303,0.005712
23.74,0.006511,0.007082
23.81,0.006194,0.006744
23.87,0.005443,0.006032
23.95,0.004056,0.004624
24.01,0.001623,0.002116
24.07,-0.002612,-0.002229
24.13,-0.004558,-0.004266
24.18,-0.008702,-0.008641
24.24,-0.008957,-0.008802
24.31,-0.009149,-0.008997
24.37,-0.008168,-0.007972
24.45,-0.007077,-0.006875
24.52,-0.004071,-0.003879
24.57,0.000223,0.000554
24.65,0.004428,0.004793
24.71,0.006506,0.006922
24.79,0.006419,0.006798
24.85,0.006273,0.006732
24.93,0.004709,0.005235
24.99,0.002962,0.003363
25.05,-0.00125,-0.000624
25.12,-0.00322,-0.002663
25.18,-0.006895,-0.006333
25.24,-0.009156,-0.008738
25.3,-0.008934,-0.008517
25.36,-0.008397,-0.007993
25.41,-0.007682,-0.007324
25.48,-0.006501,-0.006011
25.54,-0.003265,-0.002879
25.6,0.000708,0.001117
25.66,0.00599,0.006503
25.72,0.006622,0.007175
25.8,0.006287,0.006835
25.86,0.005606,0.006113
25.93,0.004339,0.004863
25.99,0.003616,0.004129
26.05,0.000274,0.00096
26.13,-0.004476,-0.003814
26.19,-0.008104,-0.007588
26.25,-0.008903,-0.008359
26.32,-0.008708,-0.008119
26.38,-0.007975,-0.00728
26.44,-0.006924,-0.006288
26.5,-0.004223,-0.00373
26.57,0.000318,0.000897
26.65,0.00478,0.005416
26.71,0.006394,0.006962
26.79,0.006593,0.007136
26.85,0.006111,0.006726
26.93,0.005041,0.005655
26.99,0.003384,0.004008
27.05,-0.00075,-0.000013
27.13,-0.005515,-0.006144
27.19,-0.008867,-0.009105
27.25,-0.009139,-0.008459
27.33,-0.008759,-0.008144
27.39,-0.007856,-0.007251
27.46,-0.006582,-0.00597
27.52,-0.003474,-0.002921
27.6,0.000947,0.001514
27.66,0.006606,0.007249
27.72,0.007204,0.0078
27.8,0.006765,0.0074
27.88,0.006141,0.006766
27.94,0.005165,0.00572
28,0.002722,0.00361
28.06,-0.001492,-0.000689
28.14,-0.005425,-0.004639
28.2,-0.009129,-0.008422
28.27,-0.009197,-0.008444
28.34,-0.008731,-0.007989
28.42,-0.007947,-0.007215
28.47,-0.006229,-0.005591
28.53,-0.002846,-0.003929
28.64,0.005496,0.004632
28.73,0.006492,0.007247
28.8,0.006576,0.007245
28.86,0.0062,0.006956
28.92,0.005198,0.005793
28.98,0.003434,0.004293
29.05,-0.000414,0.00032
29.11,-0.005888,-0.005049
29.19,-0.009232,-0.008448
29.25,-0.009339,-0.008579
29.31,-0.009056,-0.008252
29.38,-0.008805,-0.007952
29.44,-0.007691,-0.006792
29.56,-0.001682,-0.069694
29.69,0.006531,0.004974
29.8,0.006657,0.006219
29.91,0.005598,0.004444
29.98,0.004137,0.003717
30.03,0.000947,0.001739
30.09,-0.004047,-0.003195
30.16,-0.005635,-0.004565
30.2,-0.009038,-0.008252
30.25,-0.009207,-0.008391
30.3,-0.009193,-0.008205
30.34,-0.008877,-0.007987
30.39,-0.008025,-0.00701
30.45,-0.007184,-0.006387
30.51,-0.005225,-0.004417
30.56,-0.000347,0.000302
30.62,0.000984,0.0017
30.67,0.006209,0.006916
30.73,0.006835,0.007667
30.79,0.006682,0.00748
30.84,0.006272,0.00712
30.9,0.005876,0.00677
30.95,0.004594,0.005418
31,0.0021,0.002918
31.06,-0.00022,0.000704
31.11,-0.0051,-0.004026
31.17,-0.008498,-0.007438
31.23,-0.009018,-0.008106
31.28,-0.009257,-0.008396
31.37,-0.008758,-0.007804
31.42,-0.007621,-0.0067
31.48,-0.006104,-0.005104
31.53,-0.004387,-0.00345
31.59,0.000722,0.001462
31.65,0.005827,0.006783
31.72,0.006855,0.007639
31.78,0.006667,0.007448
31.84,0.006479,0.007267
31.89,0.005691,0.006443
31.93,0.005042,0.005917
31.98,0.003076,0.003855
32.04,0.00135,0.002214
32.09,-0.003568,-0.002567
32.15,-0.008618,-0.007598
32.21,-0.009357,-0.008341
32.26,-0.009445,-0.008561
32.31,-0.009544,-0.008486
32.37,-0.008778,-0.00788
32.43,-0.007721,-0.006783
32.48,-0.007006,-0.005968
32.54,-0.003374,-0.002582
32.6,0.000829,0.001673
32.65,0.006753,0.007534
32.7,0.006775,0.007556
32.74,0.006993,0.007909
32.81,0.006936,0.00777
32.87,0.006144,0.007094
32.92,0.00564,0.006452
32.96,0.003956,0.004834
33.02,0.002458,0.003274
33.07,-0.002089,-0.001103
33.13,-0.006091,-0.005139
33.2,-0.009347,-0.008417
33.24,-0.009524,-0.00853
33.29,-0.009458,-0.008478
33.35,-0.009032,-0.007897
33.4,-0.008066,-0.007084
33.48,-0.006414,-0.005403
33.52,-0.004535,-0.00364
33.59,0.000569,0.001419
33.63,0.006431,0.007346
33.71,0.007039,0.007871
33.77,0.006814,0.007732
33.84,0.006652,0.007603
33.9,0.005861,0.006683
33.95,0.004643,0.005501
34.01,0.003399,0.004395
34.07,-0.000895,0.000155
34.13,-0.005461,-0.004265
34.21,-0.008462,-0.007405
34.26,-0.009439,-0.00843
34.32,-0.009103,-0.008119
34.38,-0.008783,-0.00781
34.45,-0.007837,-0.006804
34.49,-0.005736,-0.004814
34.55,-0.0015,-0.000527
34.62,0.000826,0.001739
34.66,0.005575,0.006506
34.71,0.006028,0.006872
34.76,0.006919,0.007893
34.82,0.006849,0.007801
34.88,0.006095,0.007054
34.93,0.005014,0.005983
34.99,0.002568,0.003784
35.05,0.000439,0.001448
35.12,-0.004291,-0.003209
35.18,-0.008638,-0.007636
35.23,-0.009376,-0.008354
35.3,-0.009369,-0.008076
35.37,-0.00902,-0.007765
35.41,-0.008183,-0.007078
35.46,-0.006437,-0.005446
35.54,-0.002781,-0.00181
35.58,0.000179,0.00117
35.63,0.001892,0.00273
35.68,0.006065,0.00694
35.74,0.006972,0.007923
35.8,0.006804,0.007731
35.85,0.006465,0.007414
35.9,0.005931,0.006903
35.96,0.004843,0.005661
36.01,0.001644,0.002823
36.07,-0.000511,0.000438
36.11,-0.005565,-0.004239
36.18,-0.008963,-0.007721
36.24,-0.009276,-0.008167
36.3,-0.00942,-0.008265
36.35,-0.008852,-0.007804
36.41,-0.007896,-0.006679
36.47,-0.006974,-0.005964
36.52,-0.004052,-0.002968
36.57,-0.001687,-0.000785
36.61,0.005428,0.00617
36.67,0.006511,0.007514
36.72,0.007179,0.00807
36.77,0.007174,0.008127
36.83,0.006608,0.007576
36.88,0.005884,0.006953
36.96,0.004251,0.005343
37.02,0.002934,0.003989
37.06,-0.001603,-0.00053
37.13,-0.006105,-0.004789
37.17,-0.009383,-0.008047
37.22,-0.009684,-0.008548
37.28,-0.009645,-0.008526
37.33,-0.009318,-0.008115
37.39,-0.008501,-0.007252
37.45,-0.007658,-0.006473
37.52,-0.005449,-0.00443
37.56,-0.000382,-0.000913
37.63,0.001067,0.000937
37.69,0.006659,0.007618
37.74,0.006931,0.007992
37.78,0.006844,0.007831
37.83,0.00648,0.007492
37.89,0.006117,0.007201
37.95,0.00488,0.005802
38,0.002137,0.003131
38.06,-0.000258,0.000994
38.13,-0.005408,-0.004
38.17,-0.009255,-0.008114
38.25,-0.009472,-0.00835
38.3,-0.009469,-0.008275
38.36,-0.008956,-0.007769
38.41,-0.007821,-0.006626
38.47,-0.007258,-0.006053
38.52,-0.004522,-0.00336
38.58,0.000526,0.001576
38.63,0.004402,0.00538
38.69,0.006346,0.007321
38.73,0.006712,0.007798
38.8,0.00682,0.007855
38.84,0.006211,0.007182
38.92,0.00522,0.006198
38.98,0.003084,0.004096
39.05,0.001261,0.00237
39.09,-0.003827,-0.002716
39.14,-0.005578,-0.004187
39.19,-0.008794,-0.007582
39.25,-0.009326,-0.008132
39.3,-0.009433,-0.008001
39.36,-0.008729,-0.007465
39.42,-0.008216,-0.006861
39.48,-0.006913,-0.00559
39.53,-0.003359,-0.002313
39.59,-0.000744,0.000228
39.64,0.006358,0.007332
39.72,0.00644,0.007502
39.78,0.006798,0.00788
39.83,0.006411,0.007429
39.89,0.006053,0.007196
39.94,0.004789,0.005961
40,0.002333,0.003357
40.06,0.000127,0.001478
40.11,-0.005079,-0.003762
40.17,-0.006455,-0.005289
40.22,-0.009033,-0.007844
40.26,-0.009423,-0.008224
40.34,-0.00909,-0.007692
40.4,-0.008623,-0.007424
40.45,-0.007508,-0.006223
40.5,-0.004563,-0.003457
40.56,-0.00252,-0.001566
40.61,0.002047,0.003062
40.67,0.006676,0.00773
40.73,0.006891,0.007962
40.78,0.006875,0.008038
40.84,0.006621,0.007746
40.89,0.005908,0.006863
40.95,0.004607,0.005674
41.01,0.001587,0.002664
41.09,-0.003417,-0.001881
41.15,-0.00837,-0.007094
41.23,-0.009347,-0.008073
41.28,-0.009468,-0.008003
41.34,-0.009126,-0.007892
41.39,-0.008242,-0.006912
41.43,-0.007877,-0.006588
41.48,-0.005792,-0.00449
41.54,-0.00364,-0.002602
41.59,0.000951,0.002035
41.65,0.005621,0.006583
41.71,0.006163,0.00721
41.76,0.00689,0.008089
41.81,0.006904,0.00795
41.85,0.006161,0.007313
41.92,0.005659,0.00677
41.98,0.004263,0.005333
42.03,0.000419,0.001707
42.09,-0.00423,-0.00296
42.15,-0.006571,-0.005219
42.2,-0.0096,-0.008133
42.26,-0.009602,-0.008363
42.31,-0.009524,-0.008055
42.35,-0.009261,-0.007708
42.4,-0.008351,-0.007041
42.46,-0.007717,-0.00626
42.51,-0.005081,-0.003819
42.56,-0.002849,-0.001652
42.62,0.001839,0.002796
42.67,0.006905,0.007994
42.73,0.007059,0.008216
42.77,0.006963,0.008156
42.84,0.006668,0.007744
42.9,0.006074,0.007177
42.96,0.004942,0.005884
43.02,0.001678,0.003066
43.07,-0.002929,-0.001626
43.13,-0.005544,-0.004041
43.2,-0.008918,-0.007343
43.24,-0.009415,-0.008119
43.31,-0.009141,-0.007875
43.38,-0.008375,-0.00695
43.43,-0.007903,-0.006461
43.49,-0.005968,-0.004758
43.54,-0.004,-0.002746
43.6,0.000835,0.001979
43.65,0.005605,0.00669
43.71,0.007131,0.008129
43.77,0.006929,0.008115
43.84,0.006505,0.00765
43.88,0.005757,0.007047
43.95,0.00523,0.006213
43.99,0.002875,0.004216
44.05,-0.001606,-0.000356
44.12,-0.004144,-0.002836
44.16,-0.009435,-0.007898
44.23,-0.009531,-0.008083
44.27,-0.009559,-0.008251
44.34,-0.009301,-0.007748
44.38,-0.008855,-0.007303
44.44,-0.007556,-0.006207
44.49,-0.005381,-0.004161
44.55,-0.003072,-0.001725
44.6,0.001148,0.002345
44.66,0.006435,0.007601
44.73,0.006801,0.008073
44.8,0.006804,0.007909
44.85,0.0065,0.007656
44.91,0.005433,0.0065
44.98,0.003682,0.004982
45.05,-0.000273,0.001005
45.13,-0.005555,-0.004053
45.18,-0.009529,-0.008085
45.24,-0.009585,-0.00821
45.3,-0.009594,-0.008145
45.35,-0.009017,-0.007559
45.41,-0.008027,-0.006493
45.47,-0.006269,-0.004833
45.54,-0.004432,-0.003043
45.58,0.000792,0.001992
45.63,0.004137,0.005261
45.68,0.006704,0.007864
45.74,0.006846,0.008066
45.79,0.006772,0.007999
45.85,0.006512,0.007683
45.91,0.005795,0.00702
45.96,0.004251,0.005591
46.02,0.001195,0.002427
46.08,-0.001561,-0.000066
46.13,-0.006121,-0.004476
46.18,-0.00835,-0.00694
46.22,-0.009565,-0.008181
46.27,-0.009611,-0.008222
46.33,-0.00923,-0.007795
46.38,-0.008868,-0.007393
46.44,-0.007748,-0.00628
46.5,-0.005574,-0.004112
46.55,-0.000635,0.000453
46.61,0.000867,0.002096
46.66,0.005602,0.006971
46.72,0.00617,0.007257
46.78,0.006894,0.008204
46.83,0.006563,0.007756
46.89,0.005588,0.0067
46.96,0.004795,0.006244
47,0.002411,0.003557
47.05,0.00018,0.001673
47.11,-0.005138,-0.003547
47.17,-0.009262,-0.007827
47.22,-0.009307,-0.007889
47.27,-0.009434,-0.007975
47.33,-0.009225,-0.007721
47.38,-0.008551,-0.007061
47.42,-0.007922,-0.006439
47.47,-0.00639,-0.004724
47.53,-0.004509,-0.003176
47.58,0.000881,0.002099
47.64,0.007076,0.008237
47.7,0.00732,0.008729
47.75,0.007664,0.008798
47.81,0.007156,0.008525
47.88,0.006372,0.007499
47.94,0.005891,0.007225
47.99,0.00368,0.004986
48.03,0.001808,0.002989
48.09,-0.003222,-0.001538
48.14,-0.008602,-0.007045
48.22,-0.009526,-0.008085
48.27,-0.009576,-0.008148
48.31,-0.009258,-0.007761
48.38,-0.008912,-0.007461
48.42,-0.007938,-0.006395
48.47,-0.007155,-0.005554
48.53,-0.003558,-0.002343
48.59,0.000899,0.002147
48.64,0.005987,0.007176
48.69,0.006207,0.007474
48.75,0.00704,0.008331
48.8,0.006968,0.008125
48.86,0.006167,0.007461
48.92,0.005666,0.006891
48.97,0.004202,0.005463
49.02,0.002586,0.00407
49.08,-0.001842,-0.00046
49.12,-0.006037,-0.004451
49.19,-0.009094,-0.007617
49.23,-0.009308,-0.007852
49.3,-0.009244,-0.007512
49.36,-0.00893,-0.007156
49.41,-0.008087,-0.006522
49.45,-0.007447,-0.005804
49.5,-0.004828,-0.003345
49.56,-0.002664,-0.001257
49.61,0.002069,0.003246
49.66,0.005394,0.006818
49.72,0.006464,0.007763
49.76,0.006947,0.008303
49.83,0.006818,0.008131
49.89,0.005993,0.007203
49.95,0.004839,0.005994
50,0.003771,0.005088
50.05,-0.000558,0.000783
50.09,-0.002766,-0.001381
50.15,-0.006589,-0.00512
50.22,-0.009471,-0.007973
50.28,-0.009475,-0.007858
50.34,-0.009194,-0.007726
50.4,-0.00847,-0.006831
50.48,-0.005956,-0.004584
50.54,-0.001566,-0.000252
50.61,0.000865,0.00211
50.65,0.005717,0.006864
50.72,0.006134,0.007467
50.76,0.006948,0.008286
50.83,0.006508,0.007827
50.87,0.006182,0.007464
50.93,0.005187,0.006375
50.98,0.00432,0.005667
51.04,0.00078,0.002273
51.09,-0.004175,-0.002608
51.15,-0.0095,-0.007599
51.22,-0.009449,-0.007778
51.26,-0.009508,-0.007985
51.31,-0.009496,-0.007608
51.35,-0.008678,-0.006934
51.43,-0.007451,-0.005891
51.48,-0.006638,-0.005159
51.53,-0.002987,-0.001384
51.59,0.00116,0.002584
51.65,0.00667,0.007936
51.7,0.006685,0.008018
51.76,0.006862,0.008286
51.82,0.006911,0.008163
51.89,0.006026,0.00748
51.93,0.004872,0.006089
52.01,0.002007,0.0035
52.07,-0.002655,-0.001138
52.13,-0.006401,-0.004884
52.2,-0.009285,-0.007417
52.24,-0.009434,-0.007873
52.29,-0.00942,-0.00779
52.34,-0.008873,-0.007233
52.4,-0.008487,-0.006858
52.46,-0.007074,-0.00553
52.51,-0.00438,-0.002689
52.57,-0.002078,-0.000601
52.63,0.003265,0.004534
52.68,0.006833,0.008224
52.73,0.00708,0.008384
52.77,0.006988,0.008306
52.84,0.006645,0.008015
52.9,0.005928,0.007278
52.95,0.00438,0.005986
53.01,0.003137,0.004528
53.07,-0.001455,0.000153
53.13,-0.006002,-0.004188
53.18,-0.0094,-0.007497
53.24,-0.009493,-0.007878
53.29,-0.009571,-0.007625
53.35,-0.009144,-0.007482
53.4,-0.008295,-0.006453
53.45,-0.007589,-0.005933
53.49,-0.005435,-0.003779
53.56,-0.003308,-0.001857
53.6,0.001117,0.002618
53.65,0.00436,0.005826
53.7,0.006726,0.008074
53.76,0.006958,0.008403
53.8,0.006956,0.008226
53.87,0.006151,0.007602
53.93,0.00482,0.006411
53.99,0.002409,0.003708
54.05,0.000182,0.001835
54.1,-0.005063,-0.003291
54.16,-0.006228,-0.00471
54.23,-0.00902,-0.007425
54.27,-0.009244,-0.007632
54.32,-0.009105,-0.007334
54.37,-0.008417,-0.006705
54.43,-0.007701,-0.006047
54.48,-0.006166,-0.004289
54.54,-0.002418,-0.000944
54.6,0.001039,0.002487
54.65,0.007094,0.008562
54.69,0.007435,0.009061
54.74,0.007681,0.009041
54.8,0.007535,0.008965
54.87,0.006971,0.008383
54.93,0.005977,0.007449
54.97,0.003639,0.00513
55.04,0.001789,0.003164
55.1,-0.003291,-0.001394
55.18,-0.008697,-0.006858
55.22,-0.009307,-0.007714
55.29,-0.009407,-0.007399
55.35,-0.008686,-0.007034
55.41,-0.007714,-0.005915
55.47,-0.006987,-0.005007
55.52,-0.00341,-0.002086
55.58,-0.001268,0.000516
55.65,0.005321,0.006869
55.71,0.006102,0.00748
55.75,0.006909,0.00846
55.83,0.006513,0.007939
55.9,0.005681,0.00709
55.97,0.004258,0.005611
56.02,0.000421,0.002049
56.08,-0.00178,-0.000243
56.13,-0.006227,-0.004638
56.19,-0.00799,-0.006065
56.25,-0.009331,-0.007719
56.3,-0.009214,-0.007291
56.35,-0.008923,-0.006938
56.39,-0.008029,-0.006258
56.46,-0.007477,-0.005592
56.5,-0.004817,-0.003162
56.55,-0.002648,-0.00108
56.6,0.002005,0.00326
56.66,0.005429,0.007011
56.72,0.006463,0.007939
56.77,0.006926,0.008396
56.83,0.006501,0.007946
56.89,0.00597,0.007363
56.94,0.004856,0.006166
56.99,0.003781,0.005212
57.03,-0.000489,0.00093
